Date,SP500,Dividend,Earnings,CPI,Rate10Y,RealPrice,RealDiv,RealEarn,CAPE,Year,Payout,DivYield,EarnYield,PE,TRIndex,RealTRIndex
1962-12-01,62.64,2.13,3.67,30.4,3.86,630.78,21.45,36.96,18.59,1962,0.5803814713896458,0.03400383141762452,0.05858876117496807,17.068119891008173,1661.0865104360955,680.8269052642682
1963-01-01,65.06,2.13667,3.68333,30.4,3.83,655.15,21.52,37.09,19.26,1963,0.5800919276850024,0.032841530894558865,0.05661435597909622,17.66336440123475,1729.9669735723942,709.058831931317
1963-02-01,65.92,2.14333,3.69667,30.4,3.92,663.81,21.58,37.23,19.47,1963,0.5798001985570798,0.03251410800970874,0.056078125,17.832265254945668,1757.5692223948786,720.3721220736904
1963-03-01,65.67,2.15,3.71,30.5,3.93,659.13,21.58,37.24,19.29,1963,0.5795148247978437,0.032739454850007614,0.056494594183036394,17.70080862533693,1755.665833406017,717.2326650570157
1963-04-01,68.76,2.16667,3.75333,30.5,3.97,690.14,21.75,37.67,20.15,1963,0.5772660544103503,0.03151061663757999,0.05458595113438045,18.319732077914814,1843.0659281277544,752.9377529335025
1963-05-01,70.14,2.18333,3.79667,30.5,3.93,703.99,21.91,38.11,20.51,1963,0.5750644643858961,0.031128172226974626,0.05412988309096094,18.474083868231897,1884.8955861463362,770.0261968322411
1963-06-01,70.11,2.2,3.84,30.6,3.99,701.39,22.01,38.42,20.38,1963,0.5729166666666667,0.031379261161032665,0.05477107402652974,18.2578125,1888.9788323552139,769.172426508038
1963-07-01,69.07,2.20333,3.88,30.7,4.02,688.74,21.97,38.69,19.97,1963,0.5678685567010309,0.03189995656580281,0.05617489503402346,17.801546391752577,1865.8976000100756,757.2991562255878
1963-08-01,70.98,2.20667,3.92,30.7,4.0,707.78,22.0,39.09,20.47,1963,0.5629260204081633,0.03108861651169343,0.055226824457593686,18.107142857142858,1922.4556343125482,780.2539805711516
1963-09-01,72.85,2.21,3.96,30.7,4.08,726.43,22.04,39.49,20.96,1963,0.5580808080808081,0.0303363074811256,0.0543582704186685,18.396464646464644,1978.0841324910748,802.8315404182017
1963-10-01,73.03,2.23333,3.98,30.8,4.11,725.86,22.2,39.56,20.89,1963,0.5611381909547739,0.030580994112008764,0.0544981514446118,18.349246231155778,1987.9722904171629,804.2251538505795
1963-11-01,72.62,2.25667,4.0,30.8,4.12,721.79,22.43,39.76,20.72,1963,0.5641675,0.031075048196089233,0.055081244836133296,18.155,1981.877733940949,801.7596287306567
1963-12-01,74.17,2.28,4.02,30.9,4.13,734.81,22.59,39.83,21.04,1963,0.5671641791044776,0.030740191452069566,0.05419981124443844,18.450248756218908,2029.3111428700252,818.2918071249358
1964-01-01,76.45,2.29667,4.07333,30.9,4.17,757.39,22.75,40.35,21.63,1964,0.5638310669648666,0.030041465009810336,0.0532809679529104,18.76842779740409,2096.891007004971,845.5424578408395
1964-02-01,77.39,2.31333,4.12667,30.9,4.15,766.71,22.92,40.88,21.83,1964,0.5605803226330189,0.029891846491794806,0.053323039152345264,18.753619746672257,2127.92305107307,858.0557027951603
1964-03-01,78.8,2.33,4.18,30.9,4.22,780.67,23.08,41.41,22.17,1964,0.5574162679425838,0.02956852791878173,0.053045685279187814,18.851674641148325,2171.9931788414024,875.8263756752064
1964-04-01,79.94,2.34667,4.23,30.9,4.23,791.97,23.25,41.91,22.42,1964,0.5547683215130024,0.029355391543657745,0.05291468601451089,18.8983451536643,2208.7673019307117,890.6550350180152
1964-05-01,80.72,2.36333,4.28,30.9,4.2,799.7,23.41,42.4,22.57,1964,0.5521799065420561,0.029278121902874134,0.05302279484638256,18.859813084112147,2235.722215939649,901.5242333530106
1964-06-01,80.24,2.38,4.33,31.0,4.17,792.38,23.5,42.76,22.3,1964,0.5496535796766744,0.029661016949152543,0.053963110667996014,18.531177829099306,2227.8823470727675,895.4649691782802
1964-07-01,83.22,2.4,4.37667,31.1,4.19,819.16,23.62,43.08,22.98,1964,0.548362110919946,0.02883922134102379,0.05259156452775775,19.014456196149126,2316.1295146506122,927.9412782169334
1964-08-01,82.0,2.42,4.42333,31.0,4.19,809.76,23.9,43.68,22.65,1964,0.5470991311975367,0.029512195121951218,0.05394304878048781,18.538069734792565,2287.7414816664304,919.5244794052815
1964-09-01,83.41,2.44,4.47,31.1,4.2,821.03,24.02,44.0,22.89,1964,0.5458612975391499,0.029253087159812972,0.05359069655916557,18.659955257270695,2332.705831519508,934.5824649753399
1964-10-01,84.85,2.46,4.49667,31.1,4.19,835.21,24.21,44.26,23.21,1964,0.5470714995763531,0.028992339422510314,0.052995521508544495,18.86951899961527,2378.6645085342197,952.9954912005267
1964-11-01,85.44,2.48,4.52333,31.2,4.15,838.32,24.33,44.38,23.23,1964,0.5482686427919254,0.02902621722846442,0.05294159644194756,18.8887390484444,2400.95134747688,958.8414676141645
1964-12-01,83.96,2.5,4.55,31.2,4.18,823.8,24.53,44.64,22.75,1964,0.5494505494505495,0.02977608384945212,0.05419247260600286,18.45274725274725,2365.169379049283,944.5516174023742
1965-01-01,86.12,2.51667,4.59333,31.2,4.19,844.99,24.69,45.07,23.27,1965,0.5478966240178694,0.029222828611240127,0.05333639108221087,18.74892507178888,2431.8857854259118,971.1954130258611
1965-02-01,86.75,2.53333,4.63667,31.2,4.21,851.17,24.86,45.49,23.37,1965,0.5463684066366595,0.02920265129682997,0.05344864553314121,18.709548016140896,2455.598154346631,980.6651603576611
1965-03-01,86.83,2.55,4.68,31.3,4.21,849.23,24.94,45.77,23.25,1965,0.5448717948717948,0.029367730047218703,0.05389842220430727,18.553418803418804,2463.838514289497,980.8123925893653
1965-04-01,87.97,2.57,4.73333,31.4,4.2,857.64,25.06,46.15,23.42,1965,0.5429581288437527,0.02921450494486757,0.05380618392633852,18.5852243557918,2502.2162822334863,992.9176712302307
1965-05-01,89.28,2.59,4.78667,31.4,4.21,870.42,25.25,46.67,23.71,1965,0.5410859741741126,0.029009856630824372,0.0536141353046595,18.651797596241227,2545.569637356493,1010.1209452694874
1965-06-01,85.04,2.61,4.84,31.6,4.21,823.83,25.28,46.89,22.39,1965,0.5392561983471075,0.03069143932267168,0.05691439322671683,17.5702479338843,2430.831773531126,958.486199310058
1965-07-01,84.91,2.62667,4.88667,31.6,4.2,822.57,25.45,47.34,22.3,1965,0.5375173686784661,0.030934754445883877,0.057551171828995405,17.375840807748425,2433.3329233451423,959.4724121797618
1965-08-01,86.49,2.64333,4.93333,31.6,4.25,837.88,25.61,47.79,22.67,1965,0.5358104971692549,0.03056226153312522,0.057039310902994564,17.531768602546354,2484.8851107753494,979.7996354512929
1965-09-01,89.38,2.66,4.98,31.6,4.29,865.88,25.77,48.24,23.37,1965,0.5341365461847389,0.029760572835086152,0.055717162676213926,17.947791164658632,2574.2443690726045,1015.0343303368562
1965-10-01,91.39,2.68,5.05,31.7,4.35,882.55,25.88,48.77,23.78,1965,0.5306930693069307,0.02932487143013459,0.0552576868366342,18.097029702970296,2638.5188751177348,1037.096062585709
1965-11-01,92.15,2.7,5.12,31.7,4.45,889.89,26.07,49.44,23.93,1965,0.52734375,0.02930005425935974,0.05556158437330439,17.998046875,2666.9086722567263,1048.2549544580068
1965-12-01,91.73,2.72,5.19,31.8,4.62,883.05,26.18,49.96,23.69,1965,0.5240847784200385,0.029652240270358662,0.05657909080998583,17.674373795761078,2661.265186732146,1042.7473027258661
1966-01-01,93.32,2.74,5.24,31.8,4.61,898.36,26.38,50.44,24.06,1966,0.5229007633587787,0.02936133733390485,0.056150878696956716,17.80916030534351,2713.970209689703,1063.3983903375379
1966-02-01,92.69,2.76,5.29,32.0,4.83,886.72,26.4,50.61,23.7,1966,0.5217391304347826,0.02977667493796526,0.057071960297766754,17.52173913043478,2702.288776261085,1052.20369225666
1966-03-01,88.88,2.78,5.34,32.1,4.87,847.62,26.51,50.93,22.61,1966,0.5205992509363295,0.031278127812781276,0.06008100810081008,16.644194756554306,2597.91728182787,1008.412751762469
1966-04-01,91.6,2.79667,5.38,32.3,4.75,868.15,26.51,50.99,23.11,1966,0.5198271375464685,0.030531331877729263,0.058733624454148474,17.02602230483271,2684.1930001393976,1035.4503028401516
1966-05-01,86.78,2.81333,5.42,32.3,4.78,822.47,26.66,51.37,21.85,1966,0.5190645756457565,0.03241910578474303,0.06245678727817469,16.01107011070111,2549.7798623206545,983.5992905422712
1966-06-01,86.06,2.83,5.46,32.4,4.81,813.13,26.74,51.59,21.56,1966,0.5183150183150184,0.032884034394608415,0.0634441087613293,15.761904761904763,2535.5132054196906,975.0769919607824
1966-07-01,85.84,2.85,5.47667,32.5,5.02,808.55,26.85,51.59,21.38,1966,0.5203892146139899,0.03320130475302889,0.06380090866728798,15.67375795875961,2535.9796895674067,972.2555979079966
1966-08-01,80.65,2.87,5.49333,32.7,5.22,755.02,26.87,51.43,19.91,1966,0.5224517733323867,0.03558586484810911,0.06811320520768754,14.681440947476304,2389.667487650089,910.5583148660584
1966-09-01,77.81,2.89,5.51,32.7,5.18,728.43,27.06,51.58,19.16,1966,0.5245009074410164,0.03714175555841152,0.070813520113096,14.121597096188749,2312.6045383944997,881.1942675350296
1966-10-01,77.13,2.88333,5.52333,32.9,5.01,717.68,26.83,51.39,18.83,1966,0.522027472557316,0.03738273045507585,0.07161065733177752,13.964401909717507,2299.5519895390194,870.8941577403097
1966-11-01,80.99,2.87667,5.53667,32.9,5.16,753.59,26.77,51.52,19.71,1966,0.5195668154323808,0.03551882948512162,0.0683623904185702,14.627926172229877,2421.797565615605,917.1914184671867
1966-12-01,81.33,2.87,5.55,32.9,4.84,756.76,26.7,51.64,19.74,1966,0.5171171171171172,0.035288331488995454,0.0682405016599041,14.654054054054054,2439.1326753727676,923.756630247559
1967-01-01,84.45,2.88,5.51667,32.9,4.58,785.79,26.8,51.33,20.43,1967,0.5220540652241297,0.03410301953818828,0.06532468916518651,15.30814785006172,2539.875982623348,961.9104785254384
1967-02-01,87.36,2.89,5.48333,32.9,4.63,812.87,26.89,51.02,21.07,1967,0.5270519921288707,0.03308150183150183,0.06276705586080586,15.931924578677556,2634.6138079077,997.7899102288737
1967-03-01,89.42,2.9,5.45,33.0,4.54,829.51,26.9,50.56,21.44,1967,0.5321100917431192,0.03243122343994632,0.060948333706106014,16.407339449541283,2704.0026273868016,1020.9658405224106
1967-04-01,90.96,2.9,5.41,33.1,4.59,841.25,26.82,50.03,21.69,1967,0.5360443622920518,0.031882145998240984,0.05947669305189095,16.813308687615525,2757.8790683149405,1038.1623320605486
1967-05-01,92.59,2.9,5.37,33.2,4.85,853.75,26.74,49.52,21.95,1967,0.5400372439478585,0.031320876984555567,0.05799762393347014,17.242085661080075,2814.6274227879267,1056.3330628896856
1967-06-01,91.43,2.9,5.33,33.3,5.02,840.52,26.66,49.0,21.55,1967,0.5440900562851783,0.03171825440227496,0.05829596412556053,17.153846153846153,2786.711166353536,1042.7153493322842
1967-07-01,93.01,2.90667,5.32,33.4,5.16,852.48,26.64,48.76,21.8,1967,0.5463665413533835,0.03125115578970003,0.05719815073647995,17.48308270676692,2842.234067385736,1060.3064814259365
1967-08-01,94.49,2.91333,5.31,33.5,5.28,863.46,26.62,48.52,22.03,1967,0.5486497175141244,0.03083215155042862,0.05619642290189438,17.794726930320152,2894.862381127465,1076.7159781745736
1967-09-01,95.81,2.92,5.3,33.6,5.3,872.92,26.6,48.29,22.22,1967,0.5509433962264151,0.030476985700866297,0.05531781651184636,18.077358490566038,2942.7407364541923,1091.2663564350964
1967-10-01,95.66,2.92,5.31,33.7,5.48,868.97,26.52,48.24,22.07,1967,0.5499058380414313,0.03052477524566172,0.055509094710432784,18.015065913371,2945.6074080132053,1089.0880802327756
1967-11-01,92.66,2.92,5.32,33.8,5.75,839.22,26.45,48.18,21.26,1967,0.5488721804511277,0.03151305849341679,0.05741420246060868,17.417293233082706,2860.722840223571,1054.574159443364
1967-12-01,95.3,2.92,5.33,33.9,5.7,860.59,26.37,48.13,21.75,1967,0.5478424015009381,0.030640083945435468,0.0559286463798531,17.879924953095685,2949.740944288373,1084.182069788588
1968-01-01,95.04,2.93,5.36667,34.1,5.53,853.21,26.3,48.18,21.51,1968,0.5459623938121778,0.030829124579124578,0.05646748737373737,17.709305770617537,2949.2250749382006,1077.6347341269789
1968-02-01,90.75,2.94,5.40333,34.2,5.56,812.31,26.32,48.37,20.42,1968,0.544108910616231,0.03239669421487603,0.059540826446280996,16.795198516470396,2823.6771675761693,1028.7432019882767
1968-03-01,89.09,2.95,5.44,34.3,5.74,795.13,26.33,48.55,19.93,1968,0.5422794117647058,0.033112582781456956,0.061061847569873165,16.376838235294116,2779.649584191924,1009.7502571146175
1968-04-01,95.67,2.96333,5.48333,34.4,5.64,851.37,26.37,48.8,21.28,1968,0.5404252525381474,0.03097449566217205,0.05731504128776,17.447427019712475,2992.6187702595344,1083.9543569021453
1968-05-01,97.87,2.97667,5.52667,34.5,5.87,868.43,26.41,49.04,21.63,1968,0.538601002050059,0.030414529477878816,0.05646950035761725,17.708674482102243,3069.1607483398498,1108.4563166467979
1968-06-01,100.5,2.99,5.57,34.7,5.72,886.62,26.38,49.14,22.0,1968,0.5368043087971275,0.02975124378109453,0.055422885572139306,18.043087971274684,3159.4153309003605,1134.4759372627807
1968-07-01,100.3,3.00333,5.6,34.9,5.5,879.79,26.34,49.12,21.75,1968,0.5363089285714286,0.02994346959122632,0.05583250249252243,17.910714285714285,3160.9609818499716,1128.5264708839727
1968-08-01,98.11,3.01667,5.63,35.0,5.42,858.12,26.39,49.24,21.14,1968,0.5358206039076376,0.03074783406380593,0.057384568341657324,17.426287744227352,3099.830501908631,1103.5396586794727
1968-09-01,101.3,3.03,5.66,35.1,5.46,883.5,26.43,49.36,21.68,1968,0.5353356890459363,0.029911154985192496,0.05587364264560711,17.897526501766784,3208.5627729082366,1138.994078360018
1968-10-01,103.8,3.04333,5.69333,35.3,5.58,900.17,26.39,49.37,22.0,1968,0.5345430530111552,0.029319171483622352,0.05484903660886319,18.231860791487584,3295.745093070427,1163.3139903585702
1968-11-01,105.4,3.05667,5.72667,35.4,5.7,911.46,26.43,49.52,22.2,1968,0.5337604576481619,0.02900066413662239,0.05433273244781784,18.40511152205383,3354.5989351554035,1180.743015029275
1968-12-01,106.5,3.07,5.76,35.5,6.03,918.38,26.47,49.67,22.28,1968,0.532986111111111,0.028826291079812206,0.05408450704225352,18.489583333333336,3397.7161140541803,1192.5505008764812
1969-01-01,102.0,3.08,5.78,35.6,6.04,877.11,26.49,49.7,21.19,1969,0.532871972318339,0.03019607843137255,0.05666666666666667,17.64705882352941,3262.3126072554483,1141.8094125394068
1969-02-01,101.5,3.09,5.8,35.8,6.19,867.93,26.42,49.6,20.9,1969,0.5327586206896552,0.03044334975369458,0.05714285714285714,17.5,3254.529966068205,1132.7218820449675
1969-03-01,99.3,3.1,5.82,36.1,6.3,842.06,26.29,49.35,20.2,1969,0.5326460481099656,0.031218529707955692,0.05861027190332327,17.061855670103093,3192.244996027934,1101.8108767453757
1969-04-01,101.3,3.11,5.82667,36.3,6.17,854.29,26.23,49.14,20.43,1969,0.5337525550614673,0.030700888450148074,0.05751895360315894,17.38557357804715,3264.8447269715034,1120.6602010486208
1969-05-01,104.6,3.12,5.83333,36.4,6.32,879.7,26.24,49.06,20.97,1969,0.5348574484899705,0.029827915869980882,0.05576797323135756,17.931438817965038,3379.554761760046,1156.8475915255544
1969-06-01,99.14,3.13,5.84,36.6,6.57,829.22,26.18,48.85,19.71,1969,0.535958904109589,0.03157151502925156,0.05890659673189429,16.976027397260275,3211.546303240426,1093.329697769828
1969-07-01,94.71,3.13667,5.85667,36.8,6.72,787.86,26.09,48.72,18.68,1969,0.5355722620533512,0.033118678069897586,0.06183792630134094,16.171305537105553,3076.490101950063,1041.6594203885268
1969-08-01,94.18,3.14333,5.87333,37.0,6.69,779.22,26.01,48.59,18.43,1969,0.5351870233751551,0.03337576980250584,0.06236281588447653,16.035196387739155,3067.7647448597186,1033.0905059716783
1969-09-01,94.51,3.15,5.89,37.1,7.16,779.84,25.99,48.6,18.4,1969,0.534804753820034,0.033329806369696326,0.06232144746587662,16.04584040747029,3087.046391126711,1036.7816181519897
1969-10-01,95.52,3.15333,5.85333,37.3,7.1,783.95,25.88,48.04,18.45,1969,0.5387241108907238,0.033012248743718595,0.06127858040201005,16.31891589915484,3128.6109507786923,1045.107036104625
1969-11-01,96.21,3.15667,5.81667,37.5,7.14,785.4,25.77,47.48,18.44,1969,0.542693671808784,0.03281020683920591,0.060458060492672286,16.540391667397323,3159.8177150181764,1049.902099443373
1969-12-01,91.11,3.16,5.78,37.7,7.65,739.82,25.66,46.93,17.33,1969,0.5467128027681661,0.034683349796948745,0.06343979804631764,15.762975778546712,3000.9583255120215,991.8286667342119
1970-01-01,90.31,3.16333,5.73,37.8,7.79,731.39,25.62,46.41,17.09,1970,0.552064572425829,0.03502746096777765,0.06344812313143616,15.760907504363,2983.281733465505,983.3780528830741
1970-02-01,87.16,3.16667,5.68,38.0,7.24,702.16,25.51,45.76,16.37,1970,0.557512323943662,0.036331688848095456,0.06516750803120698,15.345070422535212,2887.9333548076665,946.9381473921981
1970-03-01,88.65,3.17,5.63,38.2,7.07,710.42,25.4,45.12,16.53,1970,0.5630550621669627,0.03575860124083474,0.06350817822899041,15.74600355239787,2946.046193553106,960.9354861694163
1970-04-01,85.95,3.17333,5.59333,38.5,7.39,683.42,25.23,44.47,15.87,1970,0.5673418160559095,0.03692065154159395,0.06507655613728912,15.36651690495644,2865.097772574015,927.2498245784994
1970-05-01,76.06,3.17667,5.55667,38.6,7.91,603.21,25.19,44.07,13.98,1970,0.5716859198044872,0.041765316855114386,0.07305640283986327,13.688054176332226,2544.2349618948974,821.2737726738452
1970-06-01,75.59,3.18,5.52,38.8,7.84,596.4,25.09,43.55,13.8,1970,0.5760869565217392,0.04206905675353883,0.07302553247784098,13.693840579710146,2537.368354053846,814.8353013276012
1970-07-01,75.72,3.18333,5.46667,39.0,7.46,594.36,24.99,42.91,13.73,1970,0.5823161083438364,0.04204080824088748,0.072195853143159,13.851211066334717,2550.627521931227,814.8927929041819
1970-08-01,77.92,3.18667,5.41333,39.0,7.53,611.63,25.01,42.49,14.1,1970,0.5886709289845622,0.04089668891170431,0.06947292094455852,14.394097533311289,2633.6703724422923,841.4239189905376
1970-09-01,82.58,3.19,5.36,39.2,7.39,644.9,24.91,41.86,14.84,1970,0.5951492537313432,0.03862920804068782,0.06490675708403973,15.406716417910447,2800.1525396145244,890.0484858060452
1970-10-01,84.37,3.17333,5.28333,39.4,7.33,655.53,24.66,41.05,15.06,1970,0.6006306628584623,0.03761206590020149,0.06262095531587057,15.969095248640535,2869.8624806336275,907.5757997130711
1970-11-01,84.28,3.15667,5.20667,39.6,6.84,651.53,24.4,40.25,14.95,1970,0.606274259747593,0.03745455624110109,0.061778239202657806,16.186929457791642,2875.7962339687238,904.8591180618762
1970-12-01,90.05,3.14,5.13,39.8,6.39,692.63,24.15,39.46,15.87,1970,0.6120857699805069,0.03486951693503609,0.05696835091615769,17.553606237816766,3081.6557409077723,964.7595610982625
1971-01-01,93.49,3.13,5.16,39.8,6.24,719.09,24.07,39.69,16.46,1971,0.6065891472868217,0.03347951652583164,0.05519306877740935,18.118217054263564,3208.332724075571,1004.4177322105935
1971-02-01,97.11,3.12,5.19,39.9,6.11,745.06,23.94,39.82,17.03,1971,0.6011560693641618,0.032128514056224904,0.05344454742045104,18.710982658959537,3341.512792318342,1043.4899597064298
1971-03-01,99.6,3.11,5.22,40.0,5.7,762.26,23.8,39.95,17.4,1971,0.5957854406130269,0.031224899598393575,0.05240963855421687,19.080459770114942,3436.139094232413,1070.3573278533968
1971-04-01,103.0,3.10667,5.25333,40.1,5.83,786.31,23.72,40.1,17.92,1971,0.5913715681291676,0.030161844660194174,0.05100320388349515,19.606611425514863,3562.3781066384913,1106.9134964766984
1971-05-01,101.6,3.10333,5.28667,40.3,6.39,771.78,23.57,40.16,17.56,1971,0.5870103486693893,0.03054458661417323,0.052034153543307086,19.218146772921326,3522.9114246004847,1089.2177754471973
1971-06-01,99.72,3.1,5.32,40.6,6.52,751.9,23.37,40.11,17.08,1971,0.5827067669172932,0.031087043722422786,0.05334937825912556,18.74436090225564,3466.6908496105884,1063.9154676391117
1971-07-01,99.0,3.09667,5.35667,40.7,6.73,744.63,23.29,40.29,16.89,1971,0.5780960932818336,0.03127949494949495,0.05410777777777778,18.48163131199047,3450.641354936465,1056.3879921992225
